"game_date","game_pk","venue_name","venue_id","temperature","other_weather","wind","attendance","start_time","elapsed_time","game_id","game_type","home_sport_code","official_scorer","date","status_ind","home_league_id","gameday_sw"
"2022-05-29",662840,"Comerica Park",2394,"77","Sunny","13 mph, In From CF","19,990","1:41 PM","2:37","2022/05/29/clemlb-detmlb-1","R","mlb","Chuck Klonke","Att","F",103,"P"
"2022-05-29",661910,"Tropicana Field",12,"72","Dome","0 mph, None","25,025","1:40 PM","2:35","2022/05/29/nyamlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P"
"2022-05-29",661731,"Target Field",3312,"83","Partly Cloudy","15 mph, R To L","27,195","1:12 PM","3:05","2022/05/29/kcamlb-minmlb-1","R","mlb","Stew Thornley","Att","F",103,"P"
"2022-05-29",661461,"Guaranteed Rate Field",4,"81","Sunny","17 mph, In From RF","38,080","1:10 PM","3:54","2022/05/29/chnmlb-chamlb-1","R","mlb","Randy Liss","Att","F",103,"P"
"2022-05-29",661990,"Busch Stadium",2889,"84","Sunny","14 mph, Out To LF","44,169","1:16 PM","2:48","2022/05/29/milmlb-slnmlb-1","R","mlb","Gary Mueller","Att","F",104,"P"
"2022-05-29",662374,"Oakland Coliseum",10,"68","Sunny","16 mph, Out To RF","8,342","1:09 PM","3:38","2022/05/29/texmlb-oakmlb-1","R","mlb","David Feldman","Att","F",103,"P"
"2022-05-29",663414,"Angel Stadium",1,"72","Cloudy","10 mph, Out To CF","36,568","1:10 PM","4:13","2022/05/29/tormlb-anamlb-1","R","mlb","Ed Munson","Att","F",103,"P"
"2022-05-29",663328,"Chase Field",15,"72","Roof Closed","0 mph, None","30,482","1:10 PM","2:47","2022/05/29/lanmlb-arimlb-1","R","mlb","Jack Magruder","Att","F",104,"P"
"2022-05-29",662279,"Petco Park",2680,"67","Sunny","10 mph, L To R","44,395","1:11 PM","2:50","2022/05/29/pitmlb-sdnmlb-1","R","mlb","John Maffei","Att","F",104,"P"
"2022-05-29",662130,"T-Mobile Park",680,"55","Cloudy","0 mph, Calm","28,986","1:10 PM","3:00","2022/05/29/houmlb-seamlb-1","R","mlb","Eric Radovich","Att","F",103,"P"
"2022-05-29",662555,"Citi Field",3289,"70","Clear","8 mph, Out To LF","36,513","7:10 PM","3:51","2022/05/29/phimlb-nynmlb-1","R","mlb","Jordan Sprechman","Att","F",104,"P"
"2022-05-30",663149,"Wrigley Field",17,"85","Partly Cloudy","19 mph, Out To LF","39,305","12:05 PM","3:17","2022/05/30/milmlb-chnmlb-1","R","mlb","John Jackson","Att","F",104,"P"
"2022-05-30",663147,"Wrigley Field",17,"78","Partly Cloudy","16 mph, Out To LF","28,620","6:41 PM","2:52","2022/05/30/milmlb-chnmlb-2","R","mlb","Randy Liss","Att","F",104,"P"
"2022-05-30",662854,"Comerica Park",2394,"85","Sunny","12 mph, R To L","15,191","1:12 PM","3:04","2022/05/30/minmlb-detmlb-1","R","mlb","Adam Liberman","Att","F",103,"P"
"2022-05-30",661989,"Busch Stadium",2889,"86","Partly Cloudy","15 mph, R To L","42,140","1:17 PM","3:33","2022/05/30/sdnmlb-slnmlb-1","R","mlb","Gary Mueller","Att","F",104,"P"
"2022-05-30",661613,"Citizens Bank Park",2681,"89","Sunny","9 mph, Out To CF","26,650","4:08 PM","3:13","2022/05/30/sfnmlb-phimlb-1","R","mlb","Dick Shute","Att","F",104,"P"
"2022-05-30",662373,"Oakland Coliseum",10,"69","Sunny","14 mph, Varies","8,753","1:09 PM","2:58","2022/05/30/houmlb-oakmlb-1","R","mlb","Michael Duca","Att","F",103,"P"
"2022-05-30",662992,"Coors Field",19,"64","Partly Cloudy","14 mph, L To R","40,275","2:13 PM","2:56","2022/05/30/miamlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P"
"2022-05-30",663109,"Progressive Field",5,"88","Clear","13 mph, Out To RF","15,271","6:11 PM","2:49","2022/05/30/kcamlb-clemlb-1","R","mlb","Bob Maver","Att","F",103,"P"
"2022-05-30",663298,"Fenway Park",3,"86","Clear","9 mph, Out To RF","24,809","7:10 PM","3:05","2022/05/30/balmlb-bosmlb-1","R","mlb","Chaz Scoggins","Att","F",103,"P"
"2022-05-30",662545,"Citi Field",3289,"79","Clear","9 mph, Out To LF","22,007","7:12 PM","3:29","2022/05/30/wasmlb-nynmlb-1","R","mlb","Billy Altman","Att","F",104,"P"
"2022-05-30",661900,"Globe Life Field",5325,"72","Roof Closed","0 mph, None","25,605","7:08 PM","3:21","2022/05/30/tbamlb-texmlb-1","R","mlb","Will Rudd","Att","F",103,"P"
"2022-05-30",663327,"Chase Field",15,"93","Clear","1 mph, Calm","20,735","5:10 PM","2:53","2022/05/30/atlmlb-arimlb-1","R","mlb","Gary Rausch","Att","F",104,"P"
"2022-05-30",662743,"Dodger Stadium",22,"68","Clear","4 mph, Out To CF","46,724","7:10 PM","3:18","2022/05/30/pitmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P"
"2022-05-31",662806,"Comerica Park",2394,"87","Sunny","7 mph, In From LF","11,756","1:11 PM","2:46","2022/05/31/minmlb-detmlb-1","R","mlb","Ron Kleinfelter","Att","F",103,"P"
"2022-05-31",662836,"Comerica Park",2394,"88","Partly Cloudy","11 mph, In From RF","12,122","7:10 PM","2:29","2022/05/31/minmlb-detmlb-2","R","mlb","Ron Kleinfelter","Att","F",103,"P"
"2022-05-31",663034,"Progressive Field",5,"90","Partly Cloudy","7 mph, Varies","10,519","6:10 PM","2:50","2022/05/31/kcamlb-clemlb-1","R","mlb","Chad Broski","Att","F",103,"P"
"2022-05-31",661618,"Citizens Bank Park",2681,"93","Clear","11 mph, L To R","20,927","6:49 PM","4:52","2022/05/31/sfnmlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P"
"2022-05-31",661075,"Oriole Park at Camden Yards",2,"92","Partly Cloudy","1 mph, R To L","8,074","7:06 PM","2:51","2022/05/31/seamlb-balmlb-1","R","mlb","Mark Jacobson","Att","F",103,"P"
"2022-05-31",661331,"Yankee Stadium",3313,"89","Partly Cloudy","7 mph, Out To RF","31,242","7:09 PM","2:54","2022/05/31/anamlb-nyamlb-1","R","mlb","Howie Karpin","Att","F",103,"P"
"2022-05-31",661797,"Rogers Centre",14,"80","Clear","13 mph, Out To RF","25,424","7:07 PM","3:24","2022/05/31/chamlb-tormlb-1","R","mlb","Howard Starkman","Att","F",103,"P"
"2022-05-31",663297,"Fenway Park",3,"56","Partly Cloudy","12 mph, In From RF","28,577","7:12 PM","3:04","2022/05/31/cinmlb-bosmlb-1","R","mlb","Loren Foxx","Att","F",103,"P"
"2022-05-31",662544,"Citi Field",3289,"89","Partly Cloudy","6 mph, R To L","25,263","7:12 PM","3:31","2022/05/31/wasmlb-nynmlb-1","R","mlb","Billy Altman","Att","F",104,"P"
"2022-05-31",661977,"Busch Stadium",2889,"88","Overcast","11 mph, Out To CF","33,418","6:46 PM","3:37","2022/05/31/sdnmlb-slnmlb-1","R","mlb","Mike Smith","Att","F",104,"P"
"2022-05-31",661884,"Globe Life Field",5325,"72","Roof Closed","0 mph, None","16,317","7:10 PM","2:21","2022/05/31/tbamlb-texmlb-1","R","mlb","Chris Ruiz","Att","F",103,"P"
"2022-05-31",663154,"Wrigley Field",17,"85","Clear","13 mph, Out To CF","30,596","7:05 PM","3:33","2022/05/31/milmlb-chnmlb-1","R","mlb","Bill Seiple","Att","F",104,"P"
"2022-05-31",662367,"Oakland Coliseum",10,"70","Partly Cloudy","13 mph, Out To RF","3,469","6:41 PM","3:23","2022/05/31/houmlb-oakmlb-1","R","mlb","Chris Thoms","Att","F",103,"P"
"2022-05-31",663329,"Chase Field",15,"95","Clear","11 mph, L To R","12,686","6:40 PM","3:35","2022/05/31/atlmlb-arimlb-1","R","mlb","Gary Rausch","Att","F",104,"P"
"2022-05-31",662735,"Dodger Stadium",22,"85","Clear","5 mph, Varies","52,686","7:10 PM","3:09","2022/05/31/pitmlb-lanmlb-1","R","mlb","Mel Franks","Att","F",104,"P"
"2022-06-01",662991,"Coors Field",19,"57","Cloudy","6 mph, In From CF","22,719","4:55 PM","4:14","2022/06/01/miamlb-colmlb-2","R","mlb","Dave Einspahr","Att","F",104,"P"
"2022-06-01",663031,"Progressive Field",5,"81","Partly Cloudy","9 mph, L To R","12,895","1:10 PM","2:48","2022/06/01/kcamlb-clemlb-1","R","mlb","Dave Scott","Att","F",103,"P"
"2022-06-01",662457,"Citi Field",3289,"72","Partly Cloudy","9 mph, R To L","25,417","1:11 PM","3:02","2022/06/01/wasmlb-nynmlb-1","R","mlb","Billy Altman","Att","F",104,"P"
"2022-06-01",661982,"Busch Stadium",2889,"74","Overcast","4 mph, Out To CF","34,268","12:16 PM","2:43","2022/06/01/sdnmlb-slnmlb-1","R","mlb","Gary Mueller","Att","F",104,"P"
"2022-06-01",662981,"Coors Field",19,"52","Overcast","5 mph, R To L",NA,"1:12 PM","3:00","2022/06/01/miamlb-colmlb-1","R","mlb","Jillian Geib","Batters faced","F",104,"P"
"2022-06-01",662991,"Coors Field",19,"57","Cloudy","6 mph, In From CF","22,719","4:55 PM","4:14","2022/06/01/miamlb-colmlb-2","R","mlb","Dave Einspahr","Att","F",104,"P"
"2022-06-01",662366,"Oakland Coliseum",10,"70","Sunny","8 mph, Out To RF","5,189","12:38 PM","3:07","2022/06/01/houmlb-oakmlb-1","R","mlb","Alexandra Irving","Att","F",103,"P"
"2022-06-01",663326,"Chase Field",15,"95","Roof Closed","0 mph, None","12,370","12:40 PM","2:59","2022/06/01/atlmlb-arimlb-1","R","mlb","Gary Rausch","Att","F",104,"P"
"2022-06-01",661612,"Citizens Bank Park",2681,"83","Partly Cloudy","4 mph, Out To LF","22,213","6:08 PM","3:02","2022/06/01/sfnmlb-phimlb-1","R","mlb","Dick Shute","Att","F",104,"P"
"2022-06-01",661343,"Oriole Park at Camden Yards",2,"91","Partly Cloudy","8 mph, Out To RF","8,400","7:06 PM","3:07","2022/06/01/seamlb-balmlb-1","R","mlb","Ryan Eigenbrode","Att","F",103,"P"
"2022-06-01",661764,"Rogers Centre",14,"68","Cloudy","8 mph, In From CF","23,312","7:08 PM","3:14","2022/06/01/chamlb-tormlb-1","R","mlb","Howard Starkman","Att","F",103,"P"
"2022-06-01",663296,"Fenway Park",3,"56","Cloudy","8 mph, In From CF","30,219","7:13 PM","2:40","2022/06/01/cinmlb-bosmlb-1","R","mlb","Loren Foxx","Att","F",103,"P"
"2022-06-01",662833,"Comerica Park",2394,"72","Cloudy","7 mph, In From RF","13,211","7:10 PM","2:13","2022/06/01/minmlb-detmlb-1","R","mlb","Adam Liberman","Att","F",103,"P"
"2022-06-01",661963,"Globe Life Field",5325,"72","Roof Closed","0 mph, None","20,634","7:08 PM","4:01","2022/06/01/tbamlb-texmlb-1","R","mlb","Chris Ruiz","Att","F",103,"P"
"2022-06-01",663184,"Wrigley Field",17,"59","Partly Cloudy","7 mph, R To L","33,398","7:05 PM","3:03","2022/06/01/milmlb-chnmlb-1","R","mlb","John Jackson","Att","F",104,"P"
"2022-06-01",662721,"Dodger Stadium",22,"76","Clear","7 mph, L To R","39,324","5:10 PM","3:28","2022/06/01/pitmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P"
"2022-06-02",661330,"Yankee Stadium",3313,"76","Partly Cloudy","4 mph, R To L","30,518","1:08 PM","3:07 (1:28 delay)","2022/06/02/anamlb-nyamlb-1","R","mlb","Howard Kaplan","Att","F",103,"P"
"2022-06-02",661330,"Yankee Stadium",3313,"76","Partly Cloudy","4 mph, R To L","30,518","1:08 PM","3:07 (1:28 delay)","2022/06/02/anamlb-nyamlb-1","R","mlb","Howard Kaplan","Att","F",103,"P"
"2022-06-02",661329,"Yankee Stadium",3313,"71","Overcast","6 mph, In From LF","33,476","7:09 PM","3:08","2022/06/02/anamlb-nyamlb-2","R","mlb","Howard Kaplan","Att","F",103,"P"
"2022-06-02",662832,"Comerica Park",2394,"64","Overcast","5 mph, Out To CF","17,972","1:11 PM","2:38","2022/06/02/minmlb-detmlb-1","R","mlb","Adam Liberman","Att","F",103,"P"
"2022-06-02",661934,"Globe Life Field",5325,"72","Roof Closed","0 mph, None","17,097","1:09 PM","3:04","2022/06/02/tbamlb-texmlb-1","R","mlb","Lary Bump","Att","F",103,"P"
"2022-06-02",661762,"Rogers Centre",14,"68","Roof Closed","0 mph, None","25,250","3:09 PM","3:05","2022/06/02/chamlb-tormlb-1","R","mlb","Roger Lajoie","Att","F",103,"P"
"2022-06-02",663091,"Great American Ball Park",2602,"73","Clear","7 mph, Out To CF","12,799","6:42 PM","2:40","2022/06/02/wasmlb-cinmlb-1","R","mlb","Ronald Roth","Att","F",104,"P"
"2022-06-02",661397,"loanDepot park",4169,"72","Roof Closed","0 mph, None","8,202","6:44 PM","2:34","2022/06/02/sfnmlb-miamlb-1","R","mlb","John Dever","Att","F",104,"P"
"2022-06-02",661247,"Oriole Park at Camden Yards",2,"75","Partly Cloudy","2 mph, R To L","8,817","7:06 PM","4:00","2022/06/02/seamlb-balmlb-1","R","mlb","Ryan Eigenbrode","Att","F",103,"P"
"2022-06-02",661340,"American Family Field",32,"75","Clear","5 mph, L To R","21,451","6:41 PM","3:20","2022/06/02/sdnmlb-milmlb-1","R","mlb","Dan Quesnell","Att","F",104,"P"
"2022-06-02",663139,"Wrigley Field",17,"71","Clear","7 mph, R To L","30,466","7:05 PM","3:04","2022/06/02/slnmlb-chnmlb-1","R","mlb","Randy Liss","Att","F",104,"P"
"2022-06-02",663000,"Coors Field",19,"70","Partly Cloudy","8 mph, Out To CF","26,594","6:40 PM","2:58","2022/06/02/atlmlb-colmlb-1","R","mlb","Jillian Geib","Att","F",104,"P"
"2022-06-02",662693,"Dodger Stadium",22,"68","Cloudy","6 mph, L To R","48,018","7:10 PM","2:54","2022/06/02/nynmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P"
"2022-06-03",663153,"Wrigley Field",17,"85","Sunny","13 mph, L To R","32,482","1:21 PM","3:14","2022/06/03/slnmlb-chnmlb-1","R","mlb","Bill Seiple","Att","F",104,"P"
"2022-06-03",663119,"Great American Ball Park",2602,"84","Clear","6 mph, Out To CF","19,032","6:41 PM","3:09","2022/06/03/wasmlb-cinmlb-1","R","mlb","Ronald Roth","Att","F",104,"P"
"2022-06-03",661396,"loanDepot park",4169,"71","Dome","0 mph, None","6,512","6:43 PM","3:10","2022/06/03/sfnmlb-miamlb-1","R","mlb","Ron Jernick","Att","F",104,"P"
"2022-06-03",661058,"Oriole Park at Camden Yards",2,"79","Clear","11 mph, In From LF","15,456","7:07 PM","2:52","2022/06/03/clemlb-balmlb-1","R","mlb","Mark Jacobson","Att","F",103,"P"
"2022-06-03",662452,"PNC Park",31,"76","Clear","9 mph, Calm","16,444","7:06 PM","3:15","2022/06/03/arimlb-pitmlb-1","R","mlb","Rick Soos","Att","F",104,"P"
"2022-06-03",661642,"Citizens Bank Park",2681,"78","Partly Cloudy","12 mph, In From LF","28,721","7:07 PM","2:41","2022/06/03/anamlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P"
"2022-06-03",661318,"Yankee Stadium",3313,"73","Partly Cloudy","7 mph, R To L","42,026","7:08 PM","2:39","2022/06/03/detmlb-nyamlb-1","R","mlb","Jordan Sprechman","Att","F",103,"P"
"2022-06-03",661761,"Rogers Centre",14,"65","Cloudy","9 mph, Out To RF","27,753","7:07 PM","3:02","2022/06/03/minmlb-tormlb-1","R","mlb","Roger Lajoie","Att","F",103,"P"
"2022-06-03",661897,"Tropicana Field",12,"72","Dome","0 mph, None","8,930","7:10 PM","3:09","2022/06/03/chamlb-tbamlb-1","R","mlb","Tim Clodjeaux","Att","F",103,"P"
"2022-06-03",661913,"Globe Life Field",5325,"72","Roof Closed","0 mph, None","25,378","7:07 PM","2:51","2022/06/03/seamlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P"
"2022-06-03",662692,"Kauffman Stadium",7,"79","Clear","8 mph, R To L","22,516","7:12 PM","2:48","2022/06/03/houmlb-kcamlb-1","R","mlb","Max Utsler","Att","F",103,"P"
"2022-06-03",661334,"American Family Field",32,"74","Clear","5 mph, In From RF","30,019","7:11 PM","3:03","2022/06/03/sdnmlb-milmlb-1","R","mlb","Drew Olson","Att","F",104,"P"
"2022-06-03",662980,"Coors Field",19,"71","Partly Cloudy","7 mph, In From LF","37,336","6:41 PM","3:32","2022/06/03/atlmlb-colmlb-1","R","mlb","Jillian Geib","Att","F",104,"P"
"2022-06-03",662365,"Oakland Coliseum",10,"61","Cloudy","14 mph, Out To RF","17,852","6:41 PM","3:15","2022/06/03/bosmlb-oakmlb-1","R","mlb","Chris Thoms","Att","F",103,"P"
"2022-06-03",662720,"Dodger Stadium",22,"64","Cloudy","7 mph, L To R","52,505","7:10 PM","2:55","2022/06/03/nynmlb-lanmlb-1","R","mlb","Ryan Easton","Att","F",104,"P"
"2022-06-04",661278,"Yankee Stadium",3313,"78","Sunny","7 mph, Out To CF","38,106","1:08 PM","2:28","2022/06/04/detmlb-nyamlb-1","R","mlb","Jordan Sprechman","Att","F",103,"P"
"2022-06-04",663179,"Wrigley Field",17,"66","Cloudy","8 mph, In From LF","32,792","12:21 PM","3:05","2022/06/04/slnmlb-chnmlb-1","R","mlb","Bill Seiple","Att","F",104,"P"
"2022-06-04",663152,"Wrigley Field",17,"64","Cloudy","6 mph, In From CF","31,673","6:15 PM","4:11","2022/06/04/slnmlb-chnmlb-2","R","mlb","Allan Spear","Att","F",104,"P"
"2022-06-04",661749,"Rogers Centre",14,"67","Sunny","13 mph, In From LF","36,987","3:08 PM","3:01","2022/06/04/minmlb-tormlb-1","R","mlb","Herb Morell","Att","F",103,"P"
"2022-06-04",661346,"Oriole Park at Camden Yards",2,"85","Sunny","5 mph, Out To RF","17,183","4:06 PM","2:33","2022/06/04/clemlb-balmlb-1","R","mlb","Jason Lee","Att","F",103,"P"
"2022-06-04",662451,"PNC Park",31,"74","Sunny","10 mph, Out To CF","19,149","4:05 PM","2:46","2022/06/04/arimlb-pitmlb-1","R","mlb","Dave Musil Jr.","Att","F",104,"P"
"2022-06-04",661936,"Globe Life Field",5325,"72","Roof Closed","0 mph, None","28,794","3:08 PM","2:30","2022/06/04/seamlb-texmlb-1","R","mlb","Lary Bump","Att","F",103,"P"
"2022-06-04",662364,"Oakland Coliseum",10,"68","Overcast","5 mph, Out To RF","14,796","1:07 PM","3:07","2022/06/04/bosmlb-oakmlb-1","R","mlb","Chris Thoms","Att","F",103,"P"
"2022-06-04",662689,"Kauffman Stadium",7,"71","Cloudy","8 mph, R To L","14,686","4:01 PM","3:10 (:51 delay)","2022/06/04/houmlb-kcamlb-1","R","mlb","Max Utsler","Att","F",103,"P"
"2022-06-04",663102,"Great American Ball Park",2602,"83","Partly Cloudy","3 mph, Varies","23,128","4:11 PM","3:44","2022/06/04/wasmlb-cinmlb-1","R","mlb","Jim O'Connor","Att","F",104,"P"
"2022-06-04",661896,"Tropicana Field",12,"72","Dome","0 mph, None","19,452","4:10 PM","3:03","2022/06/04/chamlb-tbamlb-1","R","mlb","Tim Clodjeaux","Att","F",103,"P"
"2022-06-04",661395,"loanDepot park",4169,"72","Roof Closed","0 mph, None","7,515","4:11 PM","2:54","2022/06/04/sfnmlb-miamlb-1","R","mlb","Ron Jernick","Att","F",104,"P"
"2022-06-04",661214,"American Family Field",32,"66","Roof Closed","0 mph, None","37,376","3:11 PM","2:43","2022/06/04/sdnmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P"
"2022-06-04",661615,"Citizens Bank Park",2681,"82","Clear","9 mph, Out To RF","36,313","7:16 PM","3:05","2022/06/04/anamlb-phimlb-1","R","mlb","Mark Gola","Att","F",104,"P"
"2022-06-04",662987,"Coors Field",19,"74","Cloudy","14 mph, R To L","41,054","7:09 PM","3:34","2022/06/04/atlmlb-colmlb-1","R","mlb","Dennis Smythe","Att","F",104,"P"
"2022-06-04",662687,"Dodger Stadium",22,"65","Partly Cloudy","7 mph, L To R","50,165","7:10 PM","3:33","2022/06/04/nynmlb-lanmlb-1","R","mlb","Ryan Easton","Att","F",104,"P"
"2022-06-05",661277,"Yankee Stadium",3313,"70","Partly Cloudy","4 mph, Out To RF","38,030","11:40 AM","3:24","2022/06/05/detmlb-nyamlb-1","R","mlb","Jordan Sprechman","Att","F",103,"P"
"2022-06-05",661151,"Oriole Park at Camden Yards",2,"75","Sunny","7 mph, In From RF","14,815","1:37 PM","2:58","2022/06/05/clemlb-balmlb-1","R","mlb","Dennis Hetrick","Att","F",103,"P"
"2022-06-05",662450,"PNC Park",31,"76","Partly Cloudy","3 mph, In From LF","11,796","1:38 PM","2:56","2022/06/05/arimlb-pitmlb-1","R","mlb","Evan Pattak","Att","F",104,"P"
"2022-06-05",661633,"Citizens Bank Park",2681,"77","Sunny","9 mph, Out To LF","34,801","1:36 PM","3:57","2022/06/05/anamlb-phimlb-1","R","mlb","Dick Shute","Att","F",104,"P"
"2022-06-05",661747,"Rogers Centre",14,"70","Sunny","12 mph, In From RF","34,088","1:38 PM","3:20","2022/06/05/minmlb-tormlb-1","R","mlb","Herb Morell","Att","F",103,"P"
"2022-06-05",663058,"Great American Ball Park",2602,"83","Overcast","6 mph, In From RF","16,380","1:42 PM","3:22","2022/06/05/wasmlb-cinmlb-1","R","mlb","Bob Sherlock","Att","F",104,"P"
"2022-06-05",661895,"Tropicana Field",12,"72","Dome","0 mph, None","11,162","1:40 PM","3:18","2022/06/05/chamlb-tbamlb-1","R","mlb","Tim Clodjeaux","Att","F",103,"P"
"2022-06-05",661394,"loanDepot park",4169,"71","Dome","0 mph, None","9,641","1:42 PM","3:10","2022/06/05/sfnmlb-miamlb-1","R","mlb","Charlie McCarthy","Att","F",104,"P"
"2022-06-05",662688,"Kauffman Stadium",7,"75","Partly Cloudy","9 mph, R To L","12,776","1:10 PM","3:30","2022/06/05/houmlb-kcamlb-1","R","mlb","Max Utsler","Att","F",103,"P"
"2022-06-05",661241,"American Family Field",32,"61","Overcast","5 mph, R To L","32,285","1:13 PM","3:30","2022/06/05/sdnmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P"
"2022-06-05",661962,"Globe Life Field",5325,"72","Roof Closed","0 mph, None","27,427","1:39 PM","3:39","2022/06/05/seamlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P"
"2022-06-05",662990,"Coors Field",19,"78","Partly Cloudy","14 mph, R To L","39,409","1:13 PM","3:33","2022/06/05/atlmlb-colmlb-1","R","mlb","Dennis Smythe","Att","F",104,"P"
"2022-06-05",662363,"Oakland Coliseum",10,"69","Cloudy","8 mph, Out To RF","12,084","1:08 PM","3:01","2022/06/05/bosmlb-oakmlb-1","R","mlb","Michael Duca","Att","F",103,"P"
"2022-06-05",662612,"Dodger Stadium",22,"74","Sunny","6 mph, L To R","48,672","1:11 PM","3:59","2022/06/05/nynmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P"
"2022-06-05",663138,"Wrigley Field",17,"68","Partly Cloudy","5 mph, In From CF","31,424","6:08 PM","3:44","2022/06/05/slnmlb-chnmlb-1","R","mlb","John Jackson","Att","F",104,"P"
"2022-06-06",663065,"Great American Ball Park",2602,"68","Partly Cloudy","5 mph, Varies","9,485","6:53 PM","2:13 (:59 delay)","2022/06/06/arimlb-cinmlb-1","R","mlb","Bob Sherlock","Att","FR",104,"P"
"2022-06-06",662762,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","27,521","7:10 PM","3:46","2022/06/06/seamlb-houmlb-1","R","mlb","Dave Fanucchi","Att","F",103,"P"
"2022-06-06",662613,"Kauffman Stadium",7,"75","Clear","5 mph, Varies","10,889","9:15 PM","2:50 (2:05 delay)","2022/06/06/tormlb-kcamlb-1","R","mlb","Pat Butcher","Att","F",103,"P"
"2022-06-06",663399,"Angel Stadium",1,"75","Clear","2 mph, Calm","29,395","6:39 PM","2:32","2022/06/06/bosmlb-anamlb-1","R","mlb","Mel Franks","Att","F",103,"P"
"2022-06-06",662278,"Petco Park",2680,"64","Partly Cloudy","8 mph, L To R","34,858","6:42 PM","3:43","2022/06/06/nynmlb-sdnmlb-1","R","mlb","John Maffei","Att","F",104,"P"
"2022-06-07",663134,"Progressive Field",5,"64","Clear","6 mph, In From CF","10,763","7:50 PM","3:10","2022/06/07/texmlb-clemlb-2","R","mlb","Chad Broski","Att","F",103,"P"
"2022-06-07",663122,"Progressive Field",5,"63","Overcast","9 mph, In From CF",NA,"4:29 PM","2:40 (1:19 delay)","2022/06/07/texmlb-clemlb-1","R","mlb","Chad Broski","Batters faced","F",103,"P"
"2022-06-07",663134,"Progressive Field",5,"64","Clear","6 mph, In From CF","10,763","7:50 PM","3:10","2022/06/07/texmlb-clemlb-2","R","mlb","Chad Broski","Att","F",103,"P"
"2022-06-07",663064,"Great American Ball Park",2602,"82","Partly Cloudy","7 mph, Varies","11,512","6:43 PM","3:12 (1:03 delay)","2022/06/07/arimlb-cinmlb-1","R","mlb","Bob Sherlock","Att","F",104,"P"
"2022-06-07",661169,"loanDepot park",4169,"72","Roof Closed","0 mph, None","7,112","6:42 PM","2:57","2022/06/07/wasmlb-miamlb-1","R","mlb","John Dever","Att","F",104,"P"
